WBC,2603_507022,2588_501969,2573_668885,2559_004831,2544_506934,2530_172385,2515_99844,2501_982414,2488_121682,2474_413679,2460_855893,2447_445869,2434_181205,2421_059549,2408_078601,2395_23611,2382_529873,2369_957732,2357_517576,2345_207338,2333_024993,2320_968557,2309_03609,2297_225689,2285_535489,2273_963667,2262_508432,2251_168031,2239_940747,2228_824895,2217_818825,2206_920917,2196_129586,2185_443276,2174_860461,2164_379645,2153_999359,2143_718166,2133_534652,2123_447432,2113_455147,2103_556462,2093_750069,2084_034683,2074_409043,2064_871912,2055_422073,2046_058334,2036_779523,2027_584491,2018_472107,2009_441263,2000_490869,1991_619854,1982_827168,1974_111777,1965_472667,1956_90884,1948_419317,1940_003134,1931_659347,1923_387023,1915_18525,1907_053129,1898_989776,1890_994322,1883_065913,1875_20371,1867_406887,1859_674631,1852_006145,1844_400641,1836_857348,1829_375506,1821_954366,1814_593192,1807_291262,1800_047862,1792_862291,1785_73386,1778_66189,1771_645713,1764_684671,1757_778116,1750_925412,1744_125931,1737_379056,1730_684178,1724_040698,1717_448027,1710_905585,1704_412798,1697_969105,1691_573951,1685_226788,1678_927079,1672_674295,1666_467911,1660_307414,1654_192297,1648_12206,1642_096211,1636_114265,1630_175743,1624_280176,1618_427097,1612_61605,1606_846583,1601_118252,1595_430619,1589_78325,1584_175721,1578_607611,1573_078506,1567_587997,1562_135681,1556_721163,1551_344049,1546_003954,1540_700496,1535_433301,1530_201996,1525_006217,1519_845603,1514_719799,1509_628452,1504_571218,1499_547754,1494_557722,1489_600791,1484_676633,1479_784922,1474_92534,1470_097571,1465_301304,1460_536231,1455_802049,1451_098459,1446_425165,1441_781875,1437_168301,1432_584159,1428_029169,1423_503052,1419_005535,1414_536349,1410_095225,1405_681902,1401_296118,1396_937616,1392_606143,1388_301449,1384_023285,1379_771406,1375_545573,1371_345545,1367_171087,1363_021967,1358_897955,1354_798823,1350_724346,1346_674304,1342_648476,1338_646647,1334_668602,1330_71413,1326_783023,1322_875072,1318_990076,1315_127831,1311_288139,1307_470803,1303_675628,1299_902422,1296_150993
0.2,40.35908183,39.77041665,39.77138557,40.18638685,40.51903403,40.53205048,40.5451819,40.97321601,41.75331472,42.47694386,43.0437379,43.84432382,45.12145563,46.46314115,47.23689213,47.41757909,47.62158161,48.27556134,49.11461111,49.71267105,50.21745755,51.13175217,52.44829214,53.49864688,53.86603735,54.01098595,54.51741033,54.93579502,54.04049885,51.43880522,48.44218588,47.00645849,47.88842893,50.10857937,52.29879715,54.0896899,55.9041953,57.82892475,59.25891761,59.72450648,59.56374841,59.49538995,59.78170287,60.09123695,60.10829423,59.94481026,59.86275878,59.84309103,59.6403701,59.17132252,58.62243976,58.16579294,57.74618174,57.2221495,56.59947355,56.01355733,55.53528739,55.09170586,54.55911234,53.86699965,53.06084251,52.39783769,52.37983319,53.48008588,55.66089374,58.25422769,60.46636877,61.95872263,62.89871287,63.54871289,63.95516828,64.07921105,64.05580959,64.12927961,64.35477394,64.53797068,64.5320623,64.45474932,64.51934067,64.74472605,64.96285647,65.08113669,65.18761822,65.37052163,65.56781242,65.68174907,65.74715515,65.86804783,66.03403475,66.13393137,66.15461553,66.22792831,66.42540097,66.61785312,66.64895585,66.57137632,66.57339319,66.70175212,66.80159048,66.77029376,66.72337607,66.80856015,66.95862223,66.97540257,66.83272918,66.72760007,66.79773176,66.93294218,66.95603153,66.88927815,66.89832465,67.0175206,67.09221513,67.0188844,66.9033407,66.89628953,66.97327471,66.99666304,66.93476602,66.88487525,66.88396828,66.83786364,66.69470412,66.56545739,66.57113447,66.63975804,66.59187922,66.40591973,66.24844733,66.21763928,66.19052624,66.01977414,65.779899,65.67923644,65.76290769,65.83859813,65.72864337,65.46904933,65.20615082,64.99923823,64.77529592,64.375672,63.56804438,62.16938896,60.39263759,59.01423697,58.87183706,60.01303191,61.51273974,62.39073562,62.63545271,63.06530463,64.21728179,65.69138151,66.72468753,67.12062948,67.32375776,67.70465076,68.13088886,68.32091321,68.30116297,68.2919822,68.32982143,68.30187703,68.28901815,68.56366208,69.15415119,69.66692609,69.74045206,69.48851303,69.30825053,69.35426076,69.45413837,69.51861974,69.70095605
1.93,34.80845973,34.15885636,34.14915745,34.58026549,34.93088809,34.95803397,34.99245728,35.4501582,36.25046715,36.97281012,37.53333949,38.34821948,39.65770251,41.02195118,41.79584978,41.97774936,42.21355871,42.92685979,43.82521335,44.47240851,45.03566707,46.03155063,47.43518852,48.55674758,48.99265179,49.23179839,49.8411826,50.30001012,49.33272575,46.58461173,43.45905944,41.96691622,42.84477785,45.07267091,47.29221738,49.18313706,51.1829726,53.31950387,54.90684223,55.45136055,55.33154362,55.31241796,55.66281979,56.0261807,56.06478515,55.89008731,55.78086717,55.74040626,55.5364252,55.07583099,54.51567063,54.0049762,53.49602345,52.8773865,52.175344,51.52204376,50.97983722,50.47772634,49.88944529,49.12057279,48.19727667,47.41307156,47.36594597,48.61226651,51.10504818,54.08592225,56.67370202,58.4900717,59.68218867,60.48393537,60.93352808,61.04102432,61.01790419,61.13835191,61.41625926,61.60879142,61.58289501,61.51181069,61.62761446,61.90530261,62.13312632,62.23733007,62.36137322,62.60935845,62.87567528,63.02189267,63.10035598,63.26453481,63.51631016,63.70034941,63.75358996,63.80173032,63.95125858,64.11316381,64.15017457,64.10966204,64.15585784,64.3057433,64.39484741,64.34633257,64.31108967,64.43728187,64.62008783,64.63856788,64.4992831,64.44879083,64.6147612,64.80886653,64.79325791,64.62580667,64.56961963,64.70722655,64.83324123,64.76409476,64.59319502,64.53091018,64.59772824,64.62885099,64.53903442,64.42608938,64.38783505,64.3727936,64.29399306,64.18549518,64.13418671,64.10957803,63.99331934,63.77357673,63.57690038,63.4721267,63.35659634,63.12697531,62.87608558,62.79434837,62.89989183,62.98385959,62.85717452,62.54494239,62.19548903,61.8877842,61.55734263,61.01295493,59.97927265,58.30075587,56.31881738,54.94588322,55.01982277,56.41975859,58.02750473,58.83570766,58.99855446,59.52445309,60.97661061,62.80022996,64.06164616,64.53555869,64.77185735,65.2369146,65.77336891,66.00564985,65.9367966,65.88471084,65.98990246,66.10478965,66.15368769,66.29795623,66.64508442,67.01269947,67.16037596,67.11785286,67.09516141,67.13995172,67.11581241,67.01525041,67.03864361
0.57,50.50000937,49.2054221,48.32791517,47.89551002,47.72060429,47.60877874,47.57925517,47.80928128,48.37166782,49.12127774,49.87351068,50.60693673,51.38445081,52.15149302,52.76145484,53.19902061,53.63287397,54.17809085,54.7120689,55.03927864,55.1881689,55.40070144,55.81776415,56.31044821,56.69624067,57.00225717,57.35763522,57.67633266,57.65784877,57.18962609,56.61357108,56.47612606,57.02301965,58.0091742,59.02528777,59.87806711,60.58140619,61.11821305,61.37549441,61.31458391,61.07105792,60.82782396,60.64724648,60.46936653,60.23718118,59.95918322,59.65787662,59.31994294,58.91628411,58.43451768,57.87323029,57.23774343,56.56367561,55.90923286,55.29191244,54.66588,54.00393386,53.36399583,52.792232,52.17779271,51.35725337,50.48132721,50.19232106,51.19508264,53.51430236,56.31369641,58.57587663,59.87465049,60.47398872,60.8242599,61.09689476,61.22077732,61.19077873,61.14811451,61.18106271,61.21055888,61.1432609,61.03272329,60.99924763,61.0497344,61.08162037,61.05322223,61.04213314,61.10611724,61.17893531,61.17321573,61.1213609,61.1226055,61.17816014,61.18372379,61.10019037,61.02721238,61.0518762,61.09935295,61.03062588,60.85064215,60.70508295,60.66891489,60.64540618,60.53054241,60.38344081,60.3321918,60.35922914,60.30404741,60.09831492,59.87778473,59.79522613,59.80763781,59.74742437,59.56993599,59.40965246,59.37311333,59.38655133,59.313978,59.15443688,59.02657229,58.98036086,58.92630338,58.7707679,58.54140897,58.33317532,58.1818788,58.05406782,57.92870356,57.81548463,57.70022478,57.54628627,57.36600286,57.22205992,57.1229752,56.9781977,56.72344355,56.44397939,56.28719498,56.26036497,56.20318882,55.99862898,55.71907322,55.49808321,55.33347674,55.1169116,54.8251072,54.55336472,54.34724635,54.13543298,53.90677394,53.84043333,54.1101803,54.59717933,54.96366392,55.05058296,55.05931426,55.24823498,55.56222467,55.71498386,55.59158049,55.40151295,55.38588033,55.50574707,55.53208947,55.35865305,55.09944378,54.90014946,54.78350697,54.71481763,54.70022154,54.74453524,54.78633117,54.75747669,54.65877963,54.5085249,54.27194867,53.95111753,53.70461613,53.72235797
0.2,44.59212736,43.4276278,42.69526007,42.39794768,42.31017222,42.2288998,42.20762799,42.46249036,43.06847111,43.84745156,44.58547173,45.2671572,45.98824313,46.72195825,47.32252266,47.7496674,48.14042318,48.5958561,49.01467168,49.25565722,49.40481386,49.7239925,50.31606591,50.97828329,51.47315916,51.83191158,52.23234103,52.62704241,52.70508566,52.31084462,51.7603576,51.61948634,52.17836979,53.21501012,54.30030123,55.20333635,55.92250408,56.45953042,56.72859357,56.69464636,56.47365762,56.23280199,56.04024542,55.85234513,55.61658866,55.32907578,54.99833894,54.61078062,54.15041667,53.61967618,53.02431812,52.36657231,51.66939722,50.97568145,50.30014231,49.61685525,48.92858803,48.30175056,47.75079526,47.11446099,46.20734975,45.21427628,44.84798694,45.86797184,48.29821549,51.25439667,53.66411042,55.07027317,55.73480405,56.12090104,56.41077107,56.53705395,56.49964532,56.45293982,56.49689374,56.54500243,56.48012275,56.3442166,56.28044813,56.33398891,56.40850612,56.42110657,56.40527628,56.42604425,56.46879599,56.47639868,56.45055467,56.44010556,56.44594854,56.41664649,56.34800965,56.3083379,56.32694284,56.32159066,56.20646366,56.02929845,55.91592706,55.89119737,55.84395041,55.70110429,55.54577459,55.49325679,55.50983852,55.45189368,55.27649426,55.1016819,55.02613172,54.98616041,54.86497317,54.68353118,54.5728694,54.56890956,54.54851017,54.40653639,54.20696191,54.08169416,54.03466008,53.94805582,53.76704036,53.57651041,53.46292757,53.38359421,53.24408796,53.04524931,52.86955742,52.74386032,52.6059464,52.42275343,52.2462289,52.1067649,51.93231413,51.65874445,51.37123564,51.22541805,51.22636927,51.19267347,50.99365381,50.71985543,50.52935878,50.40178114,50.17031974,49.78217396,49.3840539,49.10881331,48.90766752,48.69781622,48.58387981,48.76450033,49.22453979,49.68534534,49.93159227,50.06136554,50.30228382,50.66851141,50.94627698,51.00039251,50.94832181,50.96617584,51.03549628,50.99896896,50.80939176,50.59722153,50.48117275,50.42658215,50.33461694,50.19234392,50.08660668,50.10158833,50.2445499,50.43066445,50.48630153,50.25833509,49.82252277,49.50903256,49.60149864
1.24,58.05403081,56.29522081,55.1430688,54.60097709,54.37758817,54.19104826,54.06493385,54.23828279,54.8140965,55.61877559,56.43201069,57.23266163,58.09187728,58.92908471,59.55704578,59.95774227,60.3337533,60.81452674,61.25362385,61.45033834,61.49193882,61.6905659,62.17634232,62.73165308,63.12260737,63.43566026,63.8825693,64.33955068,64.35458202,63.72372989,62.88013002,62.56300349,63.12231842,64.24517297,65.39552829,66.34326469,67.15654513,67.84807725,68.24650033,68.23705506,67.95646251,67.65855659,67.46235484,67.30100268,67.08092453,66.79855032,66.49305136,66.16407731,65.77700897,65.30983822,64.75661673,64.1132288,63.39876485,62.66946218,61.97077668,61.29203331,60.60911001,59.94659732,59.32339131,58.646955,57.80436646,56.97670888,56.78311279,57.87067304,60.22044693,62.99411266,65.19912515,66.43210034,66.96512758,67.24727667,67.44980659,67.50821505,67.42876954,67.36060956,67.38646322,67.40789272,67.31316767,67.15598784,67.0775576,67.10687028,67.13997151,67.1087429,67.06641855,67.07671455,67.10551376,67.08766576,67.04119951,67.0307375,67.04493641,67.00528994,66.90481428,66.84304284,66.87824529,66.91594773,66.82616278,66.62759932,66.45968745,66.3867117,66.32554907,66.19770882,66.05516188,65.98161846,65.93810912,65.81244435,65.6057336,65.44910642,65.40672586,65.36727432,65.20413743,64.97256992,64.83686015,64.82912545,64.80250479,64.64697105,64.44242994,64.32499981,64.2794058,64.17343211,63.96454238,63.75454511,63.6214504,63.50575015,63.32796358,63.13041624,63.00509592,62.92401787,62.76329833,62.49977546,62.26005987,62.13075231,62.02206126,61.81560612,61.56944817,61.43998013,61.42243498,61.31837822,61.01827365,60.67244478,60.47111939,60.35626084,60.10563824,59.6709578,59.24957063,58.98688551,58.78870829,58.54938599,58.42584802,58.66703304,59.19543482,59.59848138,59.62613882,59.51130362,59.6410491,60.02096523,60.27673948,60.16984638,59.90277918,59.81823639,59.94427158,60.00929947,59.83477919,59.53702493,59.31800219,59.2092321,59.11548914,59.0019785,58.93059467,58.95045486,59.03914894,59.13035241,59.11841571,58.884598,58.4378894,58.00782453,57.88203953
0.57,48.55174511,47.13686545,46.25002293,45.90923208,45.83994094,45.7685371,45.72592186,45.95741798,46.55988363,47.34452897,48.09533444,48.83214261,49.67604305,50.56017045,51.26615349,51.7401669,52.18303923,52.74619687,53.29378867,53.6206569,53.82267852,54.23608167,54.98717534,55.79890471,56.36629222,56.76105337,57.23379883,57.68018741,57.60924616,56.77939926,55.67327818,55.16646443,55.73179295,57.06514766,58.53342512,59.79434319,60.84977371,61.69247271,62.16327871,62.18527418,61.94162021,61.7076595,61.58144782,61.45925545,61.23711932,60.9328971,60.60520482,60.24811193,59.81379674,59.28576307,58.67690889,57.98995794,57.23389296,56.45788298,55.71347285,54.99642978,54.28163446,53.59688071,52.96836071,52.28332757,51.36720223,50.35957002,49.95335777,50.98196251,53.57171821,56.83820395,59.58850936,61.24227159,62.03903669,62.5005732,62.85445684,63.02808148,63.01407203,62.99274509,63.08638461,63.18566416,63.13630057,62.98921009,62.93633087,63.04214872,63.17105713,63.19926638,63.17722308,63.22055293,63.32701744,63.39887488,63.40347443,63.40408477,63.43463506,63.44667323,63.41440981,63.39874085,63.44007005,63.45503699,63.3419839,63.15660152,63.06647944,63.1201202,63.16674253,63.06832549,62.89574264,62.81166812,62.81789774,62.75230306,62.54817891,62.35411013,62.32081403,62.3711427,62.30313961,62.08327853,61.89364183,61.86570201,61.89775282,61.81389969,61.61487616,61.45332612,61.39252585,61.3224742,61.13993225,60.90151999,60.7285965,60.62903328,60.51070509,60.33571821,60.15877354,60.01020351,59.8393285,59.61598144,59.4021762,59.25223997,59.09946303,58.84347949,58.52546214,58.30319651,58.23072021,58.16161344,57.94418542,57.62740246,57.37301182,57.21470769,57.01848916,56.68007191,56.23655978,55.75341548,55.24045145,54.77700377,54.60560475,54.91555781,55.54300862,56.07080138,56.29371415,56.43814145,56.81107435,57.35167605,57.70935173,57.72312432,57.62542339,57.69846178,57.8899491,57.92306762,57.69316664,57.38218979,57.18229143,57.0834308,56.99968641,56.95161184,57.00157343,57.09268429,57.10520402,57.03204085,56.95819592,56.87436376,56.67050792,56.36336224,56.16703968
0.1,47.83154661,46.28948814,45.29836319,44.89246681,44.79499833,44.70263653,44.61329996,44.77173923,45.30646733,46.05173459,46.77101985,47.44210879,48.17897459,48.95718181,49.59863918,50.03243317,50.40231756,50.83733498,51.25323562,51.52219245,51.76324586,52.26475576,53.08973057,53.93648415,54.5133751,54.91181343,55.39841685,55.89410607,55.93768765,55.29188125,54.40263086,54.08914314,54.78267297,56.16559633,57.60516004,58.76178631,59.65574851,60.32632559,60.6663022,60.61785221,60.34547803,60.0975827,59.95864079,59.82006123,59.57208403,59.22888896,58.85265735,58.43958486,57.93226607,57.30671528,56.59606043,55.84646877,55.09118278,54.35376557,53.63706385,52.92024555,52.20715881,51.55537644,50.97834779,50.32218945,49.39133552,48.34253423,47.89638579,48.89790582,51.47757643,54.76517667,57.57958188,59.32276019,60.19231605,60.68500789,61.0443899,61.22555201,61.21955548,61.18330797,61.23800862,61.30794218,61.26382842,61.1353934,61.07257796,61.13492015,61.22900518,61.26534623,61.27361675,61.3166431,61.37188322,61.37716032,61.346628,61.3485808,61.3795466,61.35638169,61.25755707,61.1816674,61.20682274,61.25355414,61.18029167,60.98617057,60.81512194,60.75461751,60.72429943,60.61548885,60.45842616,60.36044103,60.32502995,60.24160456,60.06339138,59.88618445,59.8014585,59.7559909,59.63815309,59.45550341,59.32099901,59.27123063,59.20656985,59.04719315,58.85848231,58.74740298,58.69452501,58.58638781,58.38924089,58.18901389,58.04317141,57.89434204,57.68929994,57.49303384,57.38983315,57.3153762,57.11436251,56.77392522,56.46908924,56.32509566,56.23461085,56.01917275,55.70660854,55.49730502,55.45926109,55.40431439,55.14443122,54.7491875,54.42664222,54.22306519,53.98427301,53.6031033,53.1507396,52.72478873,52.32022813,51.95736838,51.81834281,52.07575638,52.61535482,53.11395515,53.43082741,53.75091316,54.24845675,54.76801521,55.0102336,54.95073881,54.87015958,54.94794083,55.02867424,54.89817933,54.62629997,54.45224978,54.41338626,54.31888951,54.08865502,53.90696106,53.93702969,54.0458728,53.99582399,53.79139791,53.63137213,53.55775383,53.41004807,53.1643901,53.06095447
2.9,35.40227883,34.10351823,33.05218299,32.25336078,31.65670389,31.26610964,31.16421108,31.4200146,31.9863614,32.71923341,33.51880361,34.41149817,35.44216854,36.52698478,37.47915,38.1741238,38.62954514,38.92281655,39.11235795,39.27263695,39.52779077,39.96161109,40.50636428,40.99996307,41.3775948,41.73234418,42.13450441,42.46028836,42.50607833,42.26811193,42.01585797,42.06290234,42.49894504,43.1672936,43.87175915,44.52063723,45.06836467,45.4291579,45.5311181,45.41767498,45.21817677,45.0222699,44.82279102,44.57662739,44.27897725,43.95993289,43.64287266,43.33342044,43.02459683,42.67964753,42.22658424,41.61653454,40.89531405,40.17310277,39.50276518,38.83211967,38.10958545,37.39294791,36.785482,36.28785732,35.83652327,35.5651243,35.94060719,37.44887612,40.05196184,43.0650524,45.6579191,47.41886761,48.45155373,49.06227975,49.44537605,49.6525046,49.73465353,49.78611464,49.85362904,49.89463684,49.86911596,49.82260835,49.8358024,49.92007176,50.01175277,50.06501733,50.10207563,50.16125613,50.23641905,50.29588042,50.33617713,50.38391251,50.45537461,50.54495298,50.64890433,50.76577714,50.86819571,50.91183922,50.89519136,50.87866608,50.9118254,50.96134698,50.95207789,50.87762403,50.8200509,50.83994261,50.88686849,50.8608396,50.74523663,50.62479202,50.56910772,50.54896617,50.4952766,50.40427634,50.33358056,50.30553619,50.26874437,50.17256127,50.04256885,49.94716856,49.90500058,49.86347531,49.76671962,49.61359468,49.44164687,49.27902148,49.13096615,48.99584577,48.8687161,48.73546501,48.58771816,48.44014108,48.30738723,48.16311079,47.95817226,47.70204353,47.49216578,47.42262876,47.46413228,47.47476336,47.35629592,47.16032084,47.00867837,46.93851719,46.86978716,46.7193554,46.4971069,46.28430893,46.16847056,46.22928675,46.53731712,47.0845807,47.7136998,48.20284945,48.47973157,48.70813263,49.09990186,49.64678614,50.10055275,50.24273297,50.12815453,50.01402712,50.05889891,50.16457154,50.14417627,49.98430938,49.86386767,49.91459032,50.05135269,50.08435555,49.9735032,49.90387848,50.05969475,50.37690721,50.57480754,50.46061368,50.16506527,49.9919354,50.08071603
1.72,46.02902079,44.39983032,43.43278897,43.09911279,43.03573338,42.92483534,42.81995838,42.98708823,43.49845207,44.1485188,44.77175702,45.45619276,46.30677092,47.15484846,47.70955567,47.95964131,48.21061573,48.67132055,49.19341598,49.54609309,49.79874085,50.19949219,50.72260678,51.01654058,50.92006151,50.79136975,51.05946712,51.54481273,51.56131039,50.79335903,49.80700354,49.52520076,50.28461341,51.57466277,52.72721346,53.593229,54.40789288,55.2257357,55.76792418,55.8367457,55.61894328,55.45486696,55.44909606,55.43981132,55.29675097,55.08691374,54.9220415,54.77465958,54.53098215,54.16263308,53.74577209,53.33030933,52.88064353,52.36172702,51.81361984,51.30018254,50.82436833,50.33166011,49.77347884,49.14895605,48.54473481,48.2057778,48.5155071,49.73621957,51.67632411,53.71775627,55.27456745,56.19286669,56.70113777,57.05072161,57.2841669,57.35253863,57.32392127,57.3544774,57.48779622,57.60213143,57.59275733,57.51775453,57.51040523,57.60716676,57.73209752,57.82541798,57.90629146,58.00400102,58.10333787,58.19188453,58.30049826,58.44452568,58.56767482,58.61294839,58.62556368,58.70674175,58.86140539,58.97027155,58.95613331,58.90221562,58.93395068,59.03578905,59.08072463,59.03525187,59.0206054,59.12854072,59.26787486,59.28401993,59.18607959,59.13524353,59.21168864,59.305909,59.28848761,59.20244919,59.19196602,59.28476129,59.35533138,59.30786257,59.19975883,59.14146603,59.14783383,59.15645054,59.14091677,59.12181259,59.08529058,58.98617338,58.84959635,58.7817283,58.82826638,58.88116901,58.81076617,58.64948457,58.54175108,58.5253749,58.46804306,58.27287683,58.04764141,57.97037835,58.03679559,58.05103771,57.88778193,57.64936441,57.511943,57.50656174,57.51236368,57.40754662,57.1436134,56.72589139,56.25531119,55.98306973,56.16570188,56.772771,57.44033571,57.84315549,58.05613498,58.41023154,59.01580361,59.60015869,59.87016374,59.88011219,59.91892802,60.12375331,60.37699948,60.55891274,60.70086305,60.82919696,60.83710557,60.6636437,60.48468925,60.54572024,60.81041831,60.96072431,60.82801255,60.63251739,60.6705004,60.89763654,61.03177771,61.00405421,61.03308083
0.6,45.77147005,44.12495966,43.31839267,43.20083257,43.28015625,43.21280549,43.11769277,43.2905575,43.74806006,44.23925005,44.65406805,45.17698628,45.9287891,46.67432093,47.07720096,47.14769278,47.21596623,47.4796397,47.81910207,48.13228657,48.59882378,49.36376883,50.09576906,50.21993419,49.68585839,49.18455277,49.34237093,49.87809995,49.9205192,49.16711471,48.36454463,48.51268705,49.78362497,51.44050399,52.77921154,53.79461489,54.82749492,55.87902664,56.56850673,56.70261113,56.55526621,56.50471628,56.60981027,56.67167559,56.59206322,56.47912832,56.42092054,56.33117944,56.08976982,55.7256598,55.36027588,55.03334716,54.68588651,54.29249555,53.90973579,53.5773518,53.25432536,52.88768926,52.4809513,52.05830787,51.64793962,51.39483338,51.62424732,52.60955873,54.20674485,55.85825933,57.05681529,57.72759354,58.12294118,58.43820095,58.64408442,58.68643392,58.67885944,58.78269857,58.97675498,59.08977153,59.05966396,59.0261363,59.12974948,59.32417612,59.46759472,59.53253297,59.61386966,59.75445228,59.88264814,59.95077312,60.02720455,60.18097637,60.35106707,60.43173255,60.44723012,60.5240122,60.68718694,60.7998192,60.76531365,60.6866553,60.72482708,60.86282142,60.93282149,60.87606618,60.8345255,60.93149289,61.07542832,61.08903082,60.9784039,60.93015721,61.04042052,61.17876863,61.18119751,61.08391758,61.05743927,61.15685859,61.25757196,61.24221843,61.14701007,61.0745818,61.04276092,61.00079259,60.9459965,60.93082839,60.96022817,60.97136378,60.94218843,60.94328582,61.03364809,61.15238427,61.18548663,61.11577203,61.0269793,60.97089871,60.90705546,60.79739644,60.68718338,60.63309332,60.60090498,60.50748748,60.34957549,60.21278649,60.14409823,60.0843917,59.94623152,59.69163342,59.30283927,58.77188581,58.21572566,57.93414073,58.19592745,58.92393799,59.70583687,60.21318295,60.53440601,60.99050476,61.68134079,62.35701578,62.74776729,62.87705038,62.9745651,63.17116973,63.39069619,63.50348976,63.46967546,63.33485302,63.18819217,63.15454633,63.33177631,63.65684473,63.9001664,63.91211622,63.82142937,63.86301996,64.03974329,64.10353519,63.93710856,63.77056653,63.89170515
